id,name
1015036,Seneca Biopharma Inc
1015035,AudioEye Inc
329250,Mackmyra Svensk Whisky B
470415,Royal Helium Ltd
470418,La Jolla Pharmaceutical Co
1015039,Observe Medical
52800,QPR Software Oyj
52801,Raisio Oyj K
52804,Rapala VMC Oyj
52802,Raisio Oyj Vaihto-osake
52803,Cramo Oyj
52808,Afarak Group Oyj
52809,Raute Oyj A
404981,Childrens Place Inc
404982,Carter's Inc
560596,CryoLife Inc
1005698,Jade Power Trust
404987,Global Dividend Growers Income Fund
917913,Bragg Gaming Group Inc
917914,Amerant Bancorp Inc
917915,Defense Metals Corp
917916,Aptorum Group Ltd
917917,UrbanGold Minerals Inc
146931,KBR Inc
471757,Seanergy Maritime Holdings Corp
614835,LM Funding America Inc
614837,Vicore Pharma Holding
471755,Trio-Tech International
471756,Champion Iron Ltd
630036,Caldwell Partners International Inc
471759,Cheniere Energy Inc
1005697,Evergold Corp
52811,Trainers´ House Oyj
52812,Sievi Capital Oyj
1005696,Metrocity Bankshares Inc
1005695,Liminal BioSciences Inc
404979,Citizens Community Bancorp Inc
52810,Sampo Oyj A
863474,Ranplan Group
470421,Ideal Power Inc
52816,Solteq Oyj
470423,Fidus Investment Corp
470422,PIMCO Global Income Opportunities Fund
52819,Stora Enso Oyj A
886136,Fortress Blockchain Corp
971402,K2A Knaust & Andersson B
886135,X Financial
52817,SSH Communications Security
52818,Investors House Oyj
403641,Denison Mines Corp
846914,S&W Seed Co
404975,Gildan Activewear Inc
886134,Clearway Energy Inc
886133,Clearway Energy Inc
630039,Noranda Income Fund
630038,Firan Technology Group Corp
134969,Polymet Mining Corp
917918,Axactor
630040,PFB Corporation
630041,Hammond Manufacturing Company Ltd
630046,Brampton Brick Ltd
52822,Stockmann Oyj Abp A
529760,Qorvo Inc
52823,Stockmann Oyj Abp B
529761,Restaurant Brands International Inc
822997,Innovate Biopharmaceuticals Inc
52820,Stora Enso Oyj R
52826,Digia Oyj
822994,Quintana Energy Services Inc
822993,Cactus Inc
52824,Suominen Oyj
52825,Sanoma Oyj
158928,NetEnt B
630048,Tecsys Inc
40869,Trex Company Inc
946474,Ruhnn Holding Ltd
444137,Xencor Inc
204653,Canoe EIT Income Fund
444139,Ambev SA
119366,Aura Minerals Inc
52830,Teleste Oyj
52833,TietoEVRY Oyj
52834,Digitalist Group Oyj
52831,Tecnotree Oyj
52837,Telia Company
51507,Banco Bradesco S/A Pref ADR
52835,Innofactor Plc
1000654,BBQ Holdings Inc
1000656,Alerus Financial Corp
1000655,O3 Mining Inc
483939,Besqab
483938,Greater Than
470619,THL Credit Inc
741117,Unibap
767747,AxoGen Inc
960574,IDEAYA Biosciences Inc
741115,Lithium Energi Exploration Inc
767748,OXE Marine
741116,EatGood
168235,National Western Life Group Inc
661116,Quorum Health Corp
168236,Richardson Electronics Ltd
168237,Internap Corp
470616,1347 Property Insurance Holdings Inc
470618,BlackRock TCP Capital Corp
470617,Red Oak Mining Corp
304035,Invesco Mortgage Capital Inc
1001974,Highgold Mining Inc
1001976,King Global Ventures Inc
1001975,Wikileaf Technologies Inc
168230,Lifeway Foods Inc
1001978,Innocan Pharma Corp
1001977,Royal Bank of Canada
168232,Colony Bankcorp Inc
168233,United Security Bancshares (Fresno, CA)
168234,Celsion Corp
767743,Obsidian Energy Ltd
716157,Aino Health
168224,Waterstone Financial Inc
767745,Obsidian Energy Ltd
716155,Safe Bulkers Inc Pref C
168226,Ebix Inc
168227,Carver Bancorp Inc
716156,Gate Ventures
767744,ENDRA Life Sciences Inc
57868,Norwegian Property
767740,Point Loma Resources Ltd
972553,TRATON
32549,Ameriprise Financial Inc
972554,Tourn International
216649,Corem Property Group Pref
972551,Karuna Therapeutics Inc
573758,Seres Therapeutics Inc
573755,TransUnion
332955,Momenta Pharmaceuticals Inc
45847,Miris Holding
972542,Empress Resources Corp
972543,AcuityAds Holdings Inc
972540,StageZero Life Sciences Inc
304015,Zillow Group Inc Class C Share
457635,Power Integrations Inc
304019,Brand Leaders Income Fund
457638,Domino's Pizza Inc
332947,Bluestone Resources Inc
573769,Pegroco Invest Pref
573767,People's Utah Bancorp
332942,Melior Resources Inc
332945,Navistar International Corp
573764,Univar Solutions Inc
573762,Alarm.com Holdings Inc
202028,SensoDetect
573761,Celyad SA
741113,Therapix Biosciences Ltd
741114,Vitalhub Corp
119288,Oroco Resource Corp
304020,Trilogy International Partners Inc
304024,Xunlei Ltd
304022,8x8 Inc
457640,Lazard Ltd
457641,Eastman Kodak Co
457642,Canada Jetlines Ltd
636195,Sjöstrand Coffee B
304026,Kincora Copper Ltd
332939,Falcon Gold Corp
332935,Greenfields Petroleum Corp (Cayman Islands)
332938,Divestco Inc
1053147,Emotra BTU
499478,AqualisBraemar
499470,Texas Roadhouse Inc
265608,Kenadyr Mining Corp
3322,Tootsie Roll Industries Inc
510194,Gränges
591596,Benitec Biopharma Ltd
421655,Emotra
421658,Caverion Oyj
421657,Matas
499468,Concord Medical Services Holdings Ltd
499469,Graphene 3D Lab Inc(British Columbia)
366316,Natural Grocers By Vitamin Cottage Inc
499462,Sulliden Minerals SA
214048,CanWel Building Materials Group Ltd
558120,Fortress Biotech Inc
499461,Bombardier Inc Pref
366331,Silgan Holdings Inc
499463,Discovery Communications Inc Series C Share
366330,RadNet Inc
499465,Banyan Gold Corp
928414,Element Solutions Inc
3333,Williams-Sonoma Inc
3331,M&T Bank Corp
3330,Ryanair Holdings PLC
168220,Interactive Brokers Group Inc
559455,VibroSense Dynamics B
420340,Ampio Pharmaceuticals Inc
168223,Timberland Bancorp Inc
1029491,Envela Corp
420336,Senvest Capital Inc
420335,Antibe Therapeutics Inc
1029490,Rocket Internet SE
227369,Bravada Gold Corp
3328,Altria Group Inc
168216,Central European Media Enterprises Ltd
1029492,Kollect on Demand Holding
168217,Park Ohio Holdings Corp
3326,American Electric Power Company Inc
420339,Inter Parfums Inc
3325,Federal Signal Corp
3324,Gannett Co Inc
168219,Travelzoo
3323,Apple Inc
420337,Perrigo Company PLC
366324,Chuy's Holdings Inc
499459,Ryerson Holding Corp
366325,Akorn Inc
499451,MGP Ingredients Inc
499453,Equity Commonwealth
613452,Camurus
856456,Peabody Energy Corp
3344,Illinois Tool Works Inc
558116,Canadian Imperial Bank of Commerce
856455,EuroDry Ltd
856454,Evolution Petroleum Corp
856453,Taoping Inc
613455,Sparekassen Sjælland-Fyn
3340,Marvell Technology Group Ltd
856458,NCAB Group
856457,OneSpan Inc
227356,Wabash National Corp
3335,Cooper Tire & Rubber Co
168208,Anika Therapeutics Inc
269190,New World Resource Corp
93509,Noront Resources Ltd
499445,Independence Contract Drilling Inc
499447,Big 5 Sporting Goods Corp
499444,Technical Communications Corp
512740,AAR Corp
798896,Integra Resources Corp
62367,Rejlers B
512741,Safeture
3355,Lowe's Companies Inc
488789,Sun Communities Inc
62369,ChemoMetec
488788,Camping World Holdings Inc
488787,California Water Service Group
3353,Marathon Oil Corp
3350,Rollins Inc
488791,Douglas Emmett Inc
488790,Southwest Gas Holdings Inc
852933,Sesen Bio Inc
3349,Apartment Investment and Management Co
852935,Correvio Pharma Corp
488796,Chesapeake Utilities Corp
852934,Correvio Pharma Corp
488795,SJW Group
335177,Brighter
488794,Tanger Factory Outlet Centers Inc
852937,Apergy Corp
852936,Recipe Unlimited Corp
488793,South Jersey Industries Inc
512736,Fiat Chrysler Automobiles NV
852938,Equinor ASA
451495,Fast Ejendom Danmark
240369,Auriant Mining
409959,Pacific Silk Road Resources Group Inc
409958,Hannon Armstrong Sustainable Infrastructure Capital Inc
409957,Ares Capital Corp
488778,Servicemaster Global Holdings Inc
3366,NiSource Inc
3365,TechnipFMC PLC
3364,PPG Industries Inc
488776,Healthcare Realty Trust Inc
488775,Arlington Asset Investment Corp
409951,Angkor Resources Corp
3362,Arthur J Gallagher & Co
488779,Hudson Pacific Properties Inc
488781,RGC Resources Inc
488780,BRT Apartments Corp
421616,HD Supply Holdings Inc
607676,iMetal Resources Inc
607675,Atlantic Capital Bancshares Inc
3358,Southwest Airlines Co
421615,bluebird bio Inc
488783,Saul Centers Inc
3357,Textron Inc
488782,Urstadt Biddle Properties Inc Class A Share
3356,Simon Property Group Inc
421619,Gogo Inc
421618,Aware Inc
409944,SeaWorld Entertainment Inc
813313,Sailfish Royalty Corp
813316,Anfield Energy Inc
813315,Gratomic Inc
266963,Covenant Transportation Group Inc
43267,Diös Fastigheter
488767,Tiptree Inc
3377,Church & Dwight Co Inc
488766,Franklin Street Properties Corp
3375,NCR Corp
3374,Everest Re Group Ltd
3373,Pan American Silver Corp
3372,ConocoPhillips
488769,Terreno Realty Corp
3371,Lincoln National Corp
3370,Republic Services Inc
421623,PTC Therapeutics Inc
194589,ManTech International Corp
827966,GoldBlue
421620,NanoString Technologies Inc
765153,Supreme Cannabis Company Inc
488774,Income Opportunity Realty Investors Inc
421626,Esperion Therapeutics Inc
85028,Sage Gold Inc
765154,Equitable Group Inc
488773,InnSuites Hospitality Trust
3369,W. R. Berkley Corp
3368,Wells Fargo & Co
488772,El Paso Electric Co
3367,EXFO Inc
765156,Trifecta Gold Ltd
488771,MGE Energy Inc
194581,Overstock.com Inc
409939,Great Thunder Gold Corp
194583,Mettler-Toledo International Inc
194582,Landstar System Inc
409938,Empire Industries Ltd
194585,Patterson Companies Inc
194587,Camden Property Trust
3380,National Fuel Gas Co
1022035,Fodelia Oyj
954719,So-Young International Inc
1022033,Golden Opportunity Resources Corp
954718,Yunji Inc
1022034,Equinox Gold Corp
409936,Intelsat SA
3385,Conagra Brands Inc
927134,Avalon Globocare Corp
240348,Slam Exploration Ltd
114429,Mawson Resources Ltd
114430,Medx Health Corp
3378,Costco Wholesale Corp
475457,Saniona
475456,Envirologic B
1022031,MTBC Inc
1022032,Hollister Biosciences Inc
194598,Omega Healthcare Investors Inc
779777,Clarus Corp
97029,Hologic Inc
1047306,Absolicon Solar Collector BTA
779774,Blackline Safety Corp
3398,Tenet Healthcare Corp
209513,Marlin Business Services Corp
97027,Huron Consulting Group Inc
97028,Golar LNG Ltd
700611,Camrova Resources Inc
209515,Ocean Power Technologies Inc
209514,Mercadolibre Inc
410916,Melcor Real Estate Investment Trust
209508,Amedisys Inc
700606,Ggx Gold Corp
194568,Resmed Inc
767794,Computer Task Group Inc
700602,Park Lawn Corp
700605,Isoenergy Ltd
767796,Shotspotter Inc
3389,Community Health Systems Inc
700604,Rizal Resources Corp
377058,Grosvenor Resource Corp
476756,Motion Display
377055,Ackroo Inc
837333,Jade Leader Corp
965436,Scully Royalty Ltd
965437,Stampede Drilling Inc
965434,Atreca Inc
965435,ICEsoft Technologies Canada Corp
194578,Iron Mountain Inc
741177,Camanio Care
194579,Regency Centers Corp
488741,Fenix Outdoor International B
700614,ClearStream Energy Services Inc
741175,Micron Solutions Inc
741173,MINT Income Fund
741174,180 Degree Capital Corp
475435,Moelis & Co
194570,Vonage Holdings Corp
194572,Hill-Rom Holdings Inc
194574,MDC Holdings Inc
194573,Lennox International Inc
194576,Strategic Education Inc
324457,ANGI Homeservices Inc
590216,Richmond Minerals Inc
1049941,Finepart Sweden BTA
209531,Precious Metals And Mining Trust
209530,Sir Royalty Income Fund
181230,Allot Ltd
183892,Crescent Point Energy Corp
32576,Storytel B
755799,WideOpenWest Inc
324448,Signature Resources Ltd
181248,AEX Gold Inc
324449,Solar Capital Ltd
755794,argenx SE
755795,Bright Scholar Education Holdings Ltd
837316,HighPoint Resources Corp
837315,North American Financial 15 Split Corp
837314,Canadian Banc Corp
837313,Golden Bull Ltd
1012676,Greatbanks Resources Ltd
867173,Profound Medical Corp
97030,Teradata Corp
1012674,Intellabridge Technology Corp
867175,Star Bulk Carriers Corp
1012675,Cerence Inc
324452,ARCA Biopharma Inc
324455,RCI Hospitality Holdings Inc
591601,Intec Pharma Ltd
591600,Eight Solutions Inc
515057,Navient Corp
542676,Deswell Industries Inc
542675,Clearone Inc
515055,AngioDynamics Inc
874208,International Money Express Inc
874206,FirstService Corp
874207,Fidelity D&D Bancorp Inc
874204,First Guaranty Bancshares Inc
874205,First Savings Financial Group Inc
874213,Infrastructure and Energy Alternatives Inc
874211,First Capital Inc
874212,Information Services Group Inc
874210,1st Constitution Bancorp
451416,Oramed Pharmaceuticals Inc
451419,Ciena Corp
887513,Gritstone Oncology Inc
39970,Build-A-Bear Workshop Inc
747354,Altamira Gold Corp
39973,Intuitive Surgical Inc
747356,XMReality
874202,Farmers & Merchants Bancorp Inc
874203,Innovative Solutions and Support Inc
874200,FlexShopper Inc
199308,Platinum Group Metals Ltd
874201,First Business Financial Services Inc
528381,Chinanet Online Holdings Inc
80187,Nederman Holding
773613,Issuer Direct Corp
439776,Twitter Inc
150031,goeasy Ltd
439775,Criteo SA
401140,Quinto Resources Inc
425155,Physicians Realty Trust
874228,Foresight Autonomous Holdings Ltd
874229,Arcimoto Inc
874226,First Northwest Bancorp
401142,Diodes Inc
874227,First Financial Northwest Inc
425156,Rexford Industrial Realty Inc
874236,IF Bancorp Inc
874233,Republic First Bancorp Inc
874234,Ffbw Inc
874231,FIRST BANK (Hamilton)
874232,Fauquier Bankshares Inc
965438,Baikang Biological Group Holdings Ltd
401138,Pulse Seismic Inc
874230,FNCB Bancorp Inc
438476,Cumulus Media Inc
438477,Maximus Inc
401137,Transcat Inc
874219,First Bancshares Inc (Mississippi)
874217,FSB Bancorp Inc
874218,Fifth Third Bancorp depository share
910303,Lime Technologies
874224,First Mid Bancshares Inc
874225,Ikonics Corp
874222,ICAD Inc
874223,First Choice Bancorp
874220,ICC Holdings Inc
874221,IMV Inc
451422,Algold Resources Ltd
451421,Tecnoglass Inc
290655,International Lithium Corp
290656,Omineca Mining and Metals Ltd
606275,Archrock Inc
87628,GVIC Communications Corp
595177,Sphere 3D Corp
87629,Coro Mining Corp
606276,LeMaitre Vascular Inc
140669,Mellanox Technologies Ltd
798968,Myomo Inc
290669,AroCell
566616,Novo Resources Corp
189948,Boralex Inc
596497,Caldas Gold Corp
258528,Simba Essel Energy Inc
596496,Boxlight Corp
910323,Beyond Frames
798976,Crayon Group Holding
61002,MedicaNatumin
26607,Indutrade
924975,YDx Innovation Corp
924974,OFS Credit Company Inc
300535,TAL Education Group
350795,Facebook Inc
595178,Global Ship Lease Inc pref share B
978794,Douyu International Holdings Ltd
595182,Biopharmx Corp
783033,Cohen & Company Inc
978796,Fulcrum Therapeutics Inc
87630,Starcore International Mines Ltd
978795,Phreesia Inc
978798,Sunnova Energy International Inc
978797,AssetMark Financial Holdings Inc
729514,Sigma Labs Inc
330399,Capri Holdings Ltd
729515,BRAbank
717536,Curando Nordic
717534,Galileo Exploration Ltd
717535,SeaTwirl
583135,Pinecrest Resources Ltd
174070,Consensus B
613436,Pieris Pharmaceuticals Inc
49371,Wipro Ltd
330395,Independence Gold Corp
186080,Knick Exploration Inc
49375,Bank of Nova Scotia
755802,MobiPlus
755803,Munters Group
755801,Appian Corp
1055867,Metamaterial Inc
1055866,Oblong Inc
534190,Great Ajax Corp
1055868,Last Mile Holdings Ltd
49369,Wyndham Destinations Inc
233288,Byggmax Group
426404,Ardmore Shipping Corp
909381,Retail United
1055865,Goldseek Resources Inc
426400,Marrone Bio Innovations Inc
80134,Great Panther Mining Ltd
49368,Bank of Montreal
644519,Humana
644518,Xintela
258551,Zealand Pharma
426406,American Homes 4 Rent
426405,Enerpac Tool Group Corp
645856,Hoivatilat Oyj
807493,Rhyolite Resources Ltd
199341,Cenovus Energy Inc
1041208,Beam Therapeutics Inc
1041209,Casper Sleep Inc
807499,Quartz Mountain Resources Ltd
199333,Asiabasemetals Inc
807496,Amilot Capital Inc
807495,Pacific Ridge Exploration Ltd
807498,Parallel Mining Corp
199336,Algonquin Power & Utilities Corp
807497,Smooth Rock Ventures Corp
948999,Alterity Therapeutics Ltd
874237,First United Corp
874238,First US Bancshares Inc
789199,Aurelius Minerals Inc
632577,Backstageplay Inc
555931,Aptahem
529678,Walgreens Boots Alliance Inc
529679,WhiteHorse Finance Inc
199346,Intellipharmaceutics International Inc
199345,BE Resources Inc
789197,Roku Inc
789195,Para Resources Inc
789196,Celcuity Inc
632578,Scandinavian Tobacco Group
555923,Cidara Therapeutics Inc
555924,Etsy Inc
555920,XBiotech Inc
759353,Pinedale Energy Ltd
555922,Arena Minerals Inc
92147,TORC Oil & Gas Ltd
92148,Canarc Resource Corp
644577,Capital Power Corp
644578,Hutchison China MediTech Ltd
644575,Senseonics Holdings Inc
644576,NXT Energy Solutions Inc
396115,ExOne Co
355600,Selvaag Bolig
786933,Pollard Banknote Ltd
396119,Verint Systems Inc
133528,Titan Machinery Inc
4706,Telephone and Data Systems Inc
4707,First Horizon National Corp
199329,Dollarama Inc
258589,OCP Senior Credit Fund
555916,KemPharm Inc
199328,Greenlane Renewables Inc
555917,Party City Holdco Inc
4703,Nabors Industries Ltd
179256,Supercom Ltd
676976,Nexgen Energy Ltd
179251,G Willi-Food International Ltd
179250,Silicom Ltd
676975,Enzo Biochem Inc
1059604,FundedByMe Crowdfunding Sweden BTA
234191,Foran Mining Corp
361180,ServiceNow Inc
445302,Lear Corp
767869,Safehold Inc
445301,Toscana Energy Income Corp
767875,Blue Moon Zinc Corp
767874,Byline Bancorp Inc
361178,Spartan Motors Inc
767871,Boston Omaha Corp
361177,PolarityTE Inc
767870,Esquire Financial Holdings Inc
767873,Aileron Therapeutics Inc
361175,j2 Global Inc
767872,SG Blocks Inc
30017,Stille
928709,Scworx Corp
780853,Quinstreet Inc
510033,Hancock Whitney Corp
510032,United Insurance Holdings Corp
234188,Tri Origin Exploration Ltd
510035,Comstock Mining Inc
510034,Diversified Royalty Corp
856593,Netcompany Group
234189,China Keli Electric Co Ltd
510036,EMAS Offshore
894864,AMGO iGaming
767857,Uniper SE
767864,Altice USA Inc
767863,Innogy SE
767866,Granite Point Mortgage Trust Inc
487178,Century Communities Inc
767860,Blue Apron Holdings Inc
600083,Archer
487179,Cinemark Holdings Inc
487176,Aurinia Pharmaceuticals Inc
767862,Avenue Therapeutics Inc
767855,Mersana Therapeutics Inc
767854,Athenex Inc
789200,Secoo Holding Ltd
3404,Sealed Air Corp
3403,Dollar Tree Inc
3402,Noble Corporation PLC
3401,Intuit Inc
420018,Fastpartner Pref
3400,International Flavors & Fragrances Inc
3408,Jacobs Engineering Group Inc
179266,China Green Agriculture Inc.
258150,Dividend Select 15 Corp
398459,Mason Graphite Inc
179264,Accuray Inc
1023646,Bam Bam Resources Corp
398456,Cancer Genetics Inc
179260,American Public Education Inc
3421,Kennametal Inc
700720,iRhythm Technologies Inc
3420,United Technologies Corp
1023647,Willow Biosciences Inc
261788,Discovery Corp Enterprises Inc
700717,Forterra Inc
206988,Cathedral Energy Services Ltd
3418,National Oilwell Varco Inc
700716,Acushnet Holdings Corp
700719,Mammoth Energy Services Inc
700718,ZTO Express (Cayman) Inc
3415,Honeywell International Inc
1010336,Dixie Gold Inc
574976,Founders Advantage Capital Corp
1010335,Boundary Gold and Copper Mining Ltd
700715,Myovant Sciences Ltd
1010334,Hanna Capital Corp
880213,Eve & Co Inc
1010337,ZignSec
271108,Umida B
179258,TAT Technologies Ltd
813413,Golden Entertainment Inc
814741,Viva Gold Corp
814742,XpresSpa Group Inc
1000974,Datadog Inc
856540,Sentry Select Primary Metals Corp
3432,Chevron Corp
856544,TerraVest Industries Inc
3431,Equity Residential
856542,Urban One Inc
3430,Principal Financial Group Inc
856541,CounterPath Corp
856548,BK Technologies Corp
814740,Avid Bioservices Inc
856547,Top 10 Canadian Financial Trust
856546,TWC Enterprises Ltd
856545,Tree Island Steel Ltd
422615,Sierra Metals Inc
856539,Molson Coors Canada Inc
3427,FirstEnergy Corp
856538,Top 10 Split Trust
321918,Gentor Resources Inc
3426,New York Community Bancorp Inc
321915,Franco-Nevada Corp
3425,Superior Industries International Inc
3423,Nordstrom Inc
814738,Avino Silver and Gold Mines Ltd
673035,Hillenbrand Inc
814739,Industrial Logistics Properties Trust
18327,Cerner Corp
131288,Star Bulk Carriers Corp
435920,Potbelly Corp
673036,Fortive Corp
856551,Premium Income Corp
856550,Tricon Capital Group Inc
927436,Wells Fargo & Co
673038,Herc Holdings Inc
927437,American Homes 4 Rent
673039,inTest Corp
927434,Public Storage
648076,Aeglea Bio Therapeutics Inc
3442,AstraZeneca PLC
927435,Abacus Health Products Inc
856552,Pathfinder Income Fund
856549,Prime Dividend Corp
3437,Campbell Soup Co
3435,Bank of Hawaii Corp
673043,Timbercreek Financial Corp
131290,Lululemon Athletica Inc
673040,Sirios Resources Inc
131295,Safe Bulkers Inc
673041,Kneat.com Inc
699653,FirstCash Inc
131294,SINA Corp
673042,Royal Road Minerals Ltd
996866,Vir Biotechnology Inc
916793,AgeX Therapeutics Inc
131297,Annaly Capital Management Inc
916794,Gaming Innovation Group
476460,Medallion Financial Corp
194828,Polarcus
3453,Varian Medical Systems Inc
3450,McCormick & Company Inc
228329,Lithium Americas Corp
228328,MTY Food Group Inc
81668,Altius Minerals Corp
81669,Rusoro Mining Ltd
716263,Nickel Mountain Resources
337498,Silver Mountain Mines Inc
3446,Novartis AG
283136,Bonterra Energy Corp
996870,IGM Biosciences Inc
283133,D-Box Technologies Inc
996874,SmileDirectClub Inc
283131,Golden Dawn Minerals Inc
476458,Knight Therapeutics Inc
996875,Bullfrog Gold Corp
996876,TFF Pharmaceuticals Inc
996877,Springworks Therapeutics Inc
996878,PetroNor E&P Limited
411996,Ambac Financial Group Inc
814736,Syneos Health Inc
814737,Cue Biopharma Inc
411998,Nuvo Pharmaceuticals Inc
814735,Rocket Pharmaceuticals Inc
3465,Pioneer Natural Resources Co
3464,Becton Dickinson and Co
3462,Unifi Inc
3461,Biogen Inc
3460,New York Times Co
82987,Nokia Oyj
3459,Cigna Corp
3456,Synopsys Inc
3455,Energizer Holdings Inc
869874,Clear Blue Technologies International Inc
93627,Bombardier Inc A
869873,Prospera Energy Inc
783037,Tetra Bio Pharma Inc
783036,Chicken Soup for The Soul Entertainment Inc
3476,Snap-On Inc
465789,Jericho Oil Corp
3474,Kellogg Co
3472,GATX Corp
3471,Best Buy Co Inc
3470,Alliant Energy Corp
465788,Chilean Metals Inc
765296,Quartiers Properties
3469,Verizon Communications Inc
254630,Fabrinet
765297,Momentum Group B
3468,Morgan Stanley
337475,Dolly Varden Silver Corp
765298,Trianon B
3467,Sherwin-Williams Co
3466,Ametek Inc
465790,Letho Resources Corp
765299,BONESUPPORT HOLDING
765294,Quartiers Properties PREF
765295,Sedana Medical
3486,Union Pacific Corp
3485,Pinnacle West Capital Corp
3484,HP Inc
3482,MDU Resources Group Inc
3480,TJX Companies Inc
3477,Kroger Co
229675,Northbaze Group
26807,Silver Standard Res Inc
3498,Franklin Resources Inc
435919,Empire State Realty Trust Inc
3497,Fiserv Inc
3496,Pentair PLC
3495,Copart Inc
435917,Burlington Stores Inc
3494,Yum! Brands Inc
3491,PNC Financial Services Group Inc
266608,Sirona Biochem Corp
637315,Aethlon Medical Inc
3489,Exelon Corp
3488,DTE Energy Co
938147,Futu Holdings Ltd
475100,Quotient Ltd
465779,Varonis Systems Inc
148148,TransDigm Group Inc
271191,EastCoal Inc
465775,Hci Group Inc
271192,Cervus Equipment Corp
465776,Knowles Corp
279901,Metals Creek Resources Corp
465783,National Research Corp Class A share
271188,Data Communications Management Corp
422600,Argan Inc
271189,Stellar AfricaGold Inc
254621,CVD Equipment Corp
3499,Southern Co
279904,High Arctic Energy Services Inc
254626,Neurocrine Biosciences Inc
254629,Westport Fuel Systems Inc
97147,Teuton Resources Corp
254674,Kraton Corp
254673,Lindsay Corp
254675,Polaris Inc
741280,Biovica International B
212809,Mega Copper Ltd
86487,Centamin PLC
565135,Baozun Inc
1048973,Perk Labs Inc
224808,Rio2 Ltd
136108,Greencastle Resources Ltd
894876,SI-BONE Inc
894875,SolarWinds Corp
82907,Diadrom Holding
82908,Novus Group
894879,Central Timmins Exploration Corp
125495,Bell Copper Corp
894877,PhaseBio Pharmaceuticals Inc
98492,China Eastern Airlines Corp Ltd
1011694,Progyny Inc
98490,China Southern Airlines Co Ltd
253322,Destiny Media Technologies Inc
565144,Multiconsult
910619,NeoDynamics
98489,China Unicom Hong Kong Ltd
724713,Obseva SA
767878,Promore Pharma
741276,Canadian Orebodies Inc
278610,Med BioGene Inc
741277,Alteryx Inc
851714,HUYA Inc
851713,Zix Corp
741275,Okta Inc
766553,Conferize
851715,Atlantic Sapphire
836057,Mobi724 Global Solutions Inc
836056,Bridgewater Bancshares Inc
964494,Dyadic International Inc
224828,Camino Minerals Corp
836055,OneSmart International Education Group Ltd
393576,Goodyear Tire & Rubber Co
836054,Civeo Corp
13475,LC-Tec Holding
393577,Hemisphere Energy Corp
645797,Oyj Ahola Transport Abp A
645796,Eiger BioPharmaceuticals Inc
393575,KFG Resources Ltd
964499,Voleo Trading Systems Inc
964496,Crowdstrike Holdings Inc
964495,Mariner Resources Corp
876988,Nebula Acquisition Corp
964498,Interlapse Technologies Corp
964497,IM Exploration Inc
876987,Destination XL Group Inc
198328,Decade Resources Ltd
198329,ShaMaran Petroleum Corp
876993,Eyenovia Inc
876992,Mid-Southern Bancorp Inc
876991,MVB Financial Corp
876990,MutualFirst Financial Inc
772413,Monitor Ventures Inc
13477,Kopparbergs B
772415,Dare Bioscience Inc
975154,Medallia Inc
772414,Ascendant Resources Inc
772417,Seamless Distribution Systems
248808,Descartes Systems Group Inc
13481,Paynova
13480,Sotkamo Silver
482276,Goodfellow Inc
482277,Stuart Olson Inc
876977,Dolphin Entertainment Inc
807508,Diamond Fields Resources Inc
876986,Nanovibronix Inc
876985,Mobile Mini Inc
876983,National Holdings Corp
876981,Mackinac Financial Corp
174349,ACCO Brands Corp
709195,Volati
807503,Torrent Capital Ltd
876980,Emclaire Financial Corp
807505,SIQ Mountain Industries Inc
807500,Trius Investments Inc
807502,Sunshine Agri Tech Inc
174346,Beazer Homes USA Inc
807501,Societe d Exploration Miniere Vior Inc
174340,Methanex Corp
174341,Greenbrier Companies Inc
174342,M/I Homes Inc
174343,Kronos Worldwide Inc
99707,Northern Dynasty Minerals Ltd
394880,Chibougamau Independent Mines Inc
394885,Ashford Hospitality Trust Inc
394886,Gladstone Land Corp
351716,East Coast Investment Grade Income Fund
264028,Baroyeca Gold & Silver Inc
351719,JFT Strategies Fund
351718,Spectrum Brands Holdings Inc
482263,Indigo Books and Music Inc
482265,China Biologic Products Holdings Inc
394888,Norwegian Cruise Line Holdings Ltd
528238,Lundin Gold
528235,Lundin Gold
482270,World Financial Split Corp
482271,Falco Resources Ltd
211523,MDC Partners Inc
124071,NexgenRx Inc
837355,Altia Oyj
837354,Green Landscaping Group
837353,River iGaming
394896,Hackett Group Inc
394895,Mesa Laboratories Inc
482253,Logistec Corp Series A Share
516275,PRA Health Sciences Inc
482254,Inscape Corp
482255,Wall Financial Corp
124078,Enablence Technologies Inc
124075,Intermap Technologies Corp
482256,Interfor Corp
482257,Guardian Capital Group Ltd
124076,Electrovaya Inc
876999,Moxian Inc
133848,Cal-Maine Foods Inc
494236,Manulife U.S. Regional Bank Trust
210208,FormPipe Software
482260,Life & Banc Split Corp
482262,Intact Financial Corp
482249,Income Financial Trust
819515,Gates Industrial Corporation PLC
482241,Leon's Furniture Ltd
482242,Glacier Media Inc
819514,PlayAGS Inc
482245,Winpak Ltd
482246,Velan Inc
482248,Inter Pipeline Ltd
807537,Pacific Imperial Mines Inc
807536,Prism Resources Inc
494221,Lantheus Holdings Inc
807539,Samoth Oilfield Inc
482251,Lassonde Industries Inc
807538,Tajiri Resources Corp
807533,Spectra Products Inc
807532,Perisson Petroleum Corp
136056,Questerre Energy Corporation
807535,Sustainco Inc
807534,Tarku Resources Ltd
494229,Marinus Pharmaceuticals Inc
